
time;gFx;gFy;gFz;Azimuth;Pitch;Roll;Gain;
0,0110;0,0224;0,5408;0,7880;-21,885;-34,449;-1,625;80,7106;
0,0120;0,0224;0,5408;0,7880;-21,906;-34,449;-1,625;80,7106;
0,0310;0,0062;0,5471;0,7538;-19,842;-35,972;-0,474;80,0491;
0,0550;0,0062;0,5471;0,7538;-19,819;-35,972;-0,474;80,0491;
0,0660;0,0009;0,5461;0,7357;-19,085;-36,587;-0,067;80,0491;
0,1060;-0,0004;0,5491;0,7450;-19,022;-36,390;0,028;80,0491;
0,1170;-0,0004;0,5491;0,7450;-19,022;-36,390;0,028;80,0491;
0,1270;-0,0004;0,5491;0,7450;-19,044;-36,390;0,028;80,0491;
0,1470;0,0243;0,5476;0,7382;-21,495;-36,555;-1,886;80,0491;
0,1880;-0,0067;0,5515;0,7260;-18,131;-37,223;0,530;80,0491;
0,1960;-0,0067;0,5515;0,7260;-18,131;-37,223;0,530;80,0491;
0,2300;0,0009;0,5530;0,7411;-19,063;-36,729;-0,066;80,0491;
0,2680;0,0009;0,5530;0,7411;-19,033;-36,729;-0,066;80,0491;
0,2700;0,0175;0,5447;0,7729;-21,170;-35,168;-1,295;80,0491;
0,3090;0,0116;0,5564;0,7611;-20,273;-36,164;-0,873;83,5498;
0,3180;0,0116;0,5564;0,7611;-20,273;-36,164;-0,873;83,5498;
0,3360;0,0116;0,5564;0,7611;-20,252;-36,164;-0,873;83,5498;
0,3500;-0,0224;0,5374;0,7216;-16,591;-36,662;1,774;83,5498;
0,3890;-0,0028;0,5491;0,7636;-18,960;-35,719;0,211;83,5498;
0,4060;-0,0028;0,5491;0,7636;-18,960;-35,719;0,211;83,5498;
0,4290;0,0111;0,5598;0,7367;-19,897;-37,228;-0,864;83,5498;
0,4700;-0,0233;0,5584;0,7362;-16,401;-37,164;1,815;83,5498;
0,4770;-0,0233;0,5584;0,7362;-16,401;-37,164;1,815;83,5498;
0,5090;-0,0121;0,5579;0,7435;-17,651;-36,877;0,932;83,5498;
0,5170;-0,0121;0,5579;0,7435;-17,651;-36,877;0,932;83,5498;
0,5460;-0,0121;0,5579;0,7435;-17,651;-36,877;0,932;83,5498;
0,5480;-0,0009;0,5652;0,7514;-18,771;-36,952;0,065;83,5498;
0,5900;-0,0018;0,5711;0,7235;-18,278;-38,284;0,145;81,3774;
0,6160;-0,0018;0,5711;0,7235;-18,278;-38,284;0,145;81,3774;
0,6300;0,0009;0,5672;0,7348;-18,730;-37,665;-0,067;81,3774;
0,6710;0,0082;0,5598;0,7714;-19,967;-35,968;-0,608;81,3774;
0,6860;0,0082;0,5598;0,7714;-20,020;-35,968;-0,608;81,3774;
0,7110;0,0253;0,5637;0,7606;-21,527;-36,528;-1,904;81,3774;
0,7180;0,0253;0,5637;0,7606;-21,527;-36,528;-1,904;81,3774;
0,7510;0,1103;0,5667;0,9087;-30,036;-31,760;-6,921;81,3774;
0,7550;0,1103;0,5667;0,9087;-30,142;-31,760;-6,921;81,3774;
0,7920;0,0233;0,5452;0,6707;-20,913;-39,087;-1,992;81,3774;
0,8260;0,0233;0,5452;0,6707;-20,965;-39,087;-1,992;81,3774;
0,8310;0,0654;0,5730;0,7802;-25,494;-36,200;-4,788;81,3774;
0,8720;0,0561;0,6385;0,5901;-22,823;-47,126;-5,427;81,3774;
0,8960;0,0561;0,6385;0,5901;-22,961;-47,126;-5,427;85,6398;
0,9120;-0,1665;0,5833;0,6600;0,216;-40,594;14,158;85,6398;
0,9180;-0,1665;0,5833;0,6600;0,216;-40,594;14,158;85,6398;
0,9530;-0,0947;0,6341;0,6219;-6,604;-45,229;8,656;85,6398;
0,9660;-0,0947;0,6341;0,6219;-6,612;-45,229;8,656;85,6398;
0,9910;-0,0492;0,6507;0,3688;-6,824;-60,241;7,603;85,6398;
1,0310;-0,3580;0,6566;0,5877;21,494;-43,655;31,351;85,6398;
1,0340;-0,3580;0,6566;0,5877;21,275;-43,655;31,351;85,6398;
1,0730;-0,3145;0,6258;0,5530;19,015;-44,528;29,632;85,6398;
1,1060;-0,3145;0,6258;0,5530;18,891;-44,528;29,632;85,6398;
1,1140;-0,4440;0,6981;0,4904;32,442;-46,539;42,156;85,6398;
1,1180;-0,4440;0,6981;0,4904;32,442;-46,539;42,156;85,6398;
1,1540;-0,3854;0,6375;0,5559;25,215;-43,303;34,732;85,6398;
1,1760;-0,3854;0,6375;0,5559;24,997;-43,303;34,732;85,6398;
1,1940;-0,2124;0,4978;0,7479;2,153;-32,628;15,855;83,0576;
1,2340;-0,4352;0,7563;0,7597;19,832;-40,820;29,809;83,0576;
1,2450;-0,4352;0,7563;0,7597;19,675;-40,820;29,809;83,0576;
1,2740;-0,2207;0,5711;0,6619;5,245;-39,297;18,441;83,0576;
1,3150;-0,1943;0,5339;0,5701;5,563;-41,556;18,824;83,0576;
1,3190;-0,1943;0,5339;0,5701;5,413;-41,556;18,824;83,0576;
1,3200;-0,1943;0,5339;0,5701;5,413;-41,556;18,824;83,0576;
1,3550;-0,3023;0,5173;0,6263;15,401;-36,645;25,768;83,0576;
1,3860;-0,3023;0,5173;0,6263;15,243;-36,645;25,768;83,0576;
1,3960;-0,2647;0,5207;0,7997;5,505;-31,723;18,314;83,0576;
1,4360;-0,2080;0,6644;0,7020;2,276;-42,221;16,506;83,0576;
1,4660;-0,2080;0,6644;0,7020;2,070;-42,221;16,506;83,0576;
1,4760;-0,2569;0,7294;0,7054;6,343;-44,173;20,009;83,0576;
1,5160;-0,3033;0,6771;0,7572;9,135;-39,695;21,828;83,2917;
1,5180;-0,3033;0,6771;0,7572;9,135;-39,695;21,828;83,2917;
1,5360;-0,3033;0,6771;0,7572;7,757;-39,695;21,828;83,2917;
1,5560;-0,3419;0,5652;0,8120;9,876;-32,682;22,836;83,2917;
1,5970;-0,4044;0,1592;0,7812;26,100;-10,256;27,373;83,2917;
1,6060;-0,4044;0,1592;0,7812;22,962;-10,256;27,373;83,2917;
1,6370;-0,4660;0,0517;0,9048;28,240;-2,906;27,251;83,2917;
1,6780;-0,4259;0,1352;0,8041;24,940;-8,452;27,910;83,2917;
1,6790;-0,4259;0,1352;0,8041;21,605;-8,452;27,910;83,2917;
1,7200;-0,3888;0,0155;0,7636;24,907;-1,037;26,985;83,2917;
1,7220;-0,3888;0,0155;0,7636;24,907;-1,037;26,985;83,2917;
1,7470;-0,3888;0,0155;0,7636;24,207;-1,037;26,985;83,2917;
1,7560;-0,5393;0,0150;1,0142;26,000;-0,749;28,001;83,2917;
1,7960;-0,4729;0,0272;0,6356;36,541;-1,969;36,649;81,4056;
1,8150;-0,4729;0,0272;0,6356;35,605;-1,969;36,649;81,4056;
1,8370;-0,5535;0,0365;0,7025;37,118;-2,339;38,233;81,4056;
1,8780;-0,5452;0,0844;0,7978;30,547;-4,992;34,347;81,4056;
1,8870;-0,5452;0,0844;0,7978;31,160;-4,992;34,347;81,4056;
1,9190;-0,5618;0,2119;0,7396;29,728;-12,854;37,218;81,4056;
1,9210;-0,5618;0,2119;0,7396;29,728;-12,854;37,218;81,4056;
1,9570;-0,5618;0,2119;0,7396;30,711;-12,854;37,218;81,4056;
1,9580;-0,6043;0,1958;0,7611;33,024;-11,392;38,447;81,4056;
1,9990;-0,7191;0,4597;0,7949;31,033;-23,212;42,136;81,4056;
2,0250;-0,7191;0,4597;0,7949;30,344;-23,212;42,136;81,4056;
2,0390;-0,7030;0,4484;0,5276;39,731;-27,030;53,113;81,4056;
2,0790;-0,7220;0,1821;0,7260;41,834;-10,086;44,845;81,4056;
2,1060;-0,7220;0,1821;0,7260;43,911;-10,086;44,845;80,2302;
2,1190;-0,7567;0,2290;0,2940;59,537;-15,755;68,767;80,2302;
2,1210;-0,7567;0,2290;0,2940;59,537;-15,755;68,767;80,2302;
2,1600;-0,7714;0,2100;0,2823;61,019;-14,339;69,900;80,2302;
2,1760;-0,7714;0,2100;0,2823;64,646;-14,339;69,900;80,2302;
2,2010;-0,7909;0,2994;0,2789;61,437;-19,646;70,578;80,2302;
2,2390;-0,8017;0,4035;0,0429;67,981;-26,682;86,939;80,2302;
2,2450;-0,8017;0,4035;0,0429;69,819;-26,682;86,939;80,2302;
2,2800;-0,7734;0,4660;0,0184;68,901;-31,066;88,634;80,2302;
2,3160;-0,7734;0,4660;0,0184;73,787;-31,066;88,634;80,2302;
2,3180;-0,7734;0,4660;0,0184;73,787;-31,066;88,634;80,2302;
2,3200;-0,7387;0,5090;0,0263;71,577;-34,554;87,964;80,2302;
2,3610;-0,6185;0,4846;-0,1396;80,344;-37,390;102,722;80,2302;
2,3860;-0,6185;0,4846;-0,1396;81,719;-37,390;102,722;80,2302;
2,4020;-0,6165;0,5686;0,0404;67,014;-42,625;86,248;85,5785;
2,4420;-0,4748;0,5461;-0,0057;67,671;-48,995;90,693;85,5785;
2,4660;-0,4748;0,5461;-0,0057;68,060;-48,995;90,693;85,5785;
2,4820;-0,4479;0,6805;-0,2325;88,638;-53,440;117,427;85,5785;
2,5200;-0,4479;0,6805;-0,2325;88,638;-53,440;117,427;85,5785;
2,5210;-0,3800;0,6136;-0,4030;104,362;-47,926;136,680;85,5785;
2,5360;-0,3800;0,6136;-0,4030;104,509;-47,926;136,680;85,5785;
2,5630;-0,3316;0,6004;-0,1831;88,140;-57,748;118,904;85,5785;
2,6030;-0,3277;0,7421;-0,5246;112,695;-50,185;148,008;85,5785;
2,6040;-0,3277;0,7421;-0,5246;117,544;-50,185;148,008;85,5785;
2,6430;-0,2945;0,7650;-0,2329;98,966;-63,857;128,343;85,5785;
2,6840;-0,1220;0,8276;-0,4430;130,515;-60,957;164,601;85,5785;
2,6860;-0,1220;0,8276;-0,4430;132,873;-60,957;164,601;85,5785;
2,7180;-0,1220;0,8276;-0,4430;132,873;-60,957;164,601;88,5835;
2,7230;-0,1186;0,8330;-0,5637;136,110;-55,332;168,118;88,5835;
2,7560;-0,1186;0,8330;-0,5637;139,813;-55,332;168,118;88,5835;
2,7630;-0,1616;0,9141;-0,3722;128,979;-66,063;156,530;88,5835;
2,8040;-0,0922;0,9107;-0,5149;140,864;-60,127;169,845;88,5835;
2,8260;-0,0922;0,9107;-0,5149;141,086;-60,127;169,845;88,5835;
2,8440;-0,0478;1,0269;-1,0841;148,254;-43,421;177,477;88,5835;
2,8860;-0,1044;0,7616;-0,4088;137,806;-61,012;165,670;88,5835;
2,8950;-0,1044;0,7616;-0,4088;138,471;-61,012;165,670;88,5835;
2,9180;-0,1044;0,7616;-0,4088;138,471;-61,012;165,670;88,5835;
2,9250;0,0057;0,6869;-0,6326;150,888;-47,353;-179,480;88,5835;
2,9660;0,1127;0,7636;-0,7611;155,977;-44,781;-171,574;88,5835;
2,9680;0,1127;0,7636;-0,7611;160,749;-44,781;-171,574;88,5835;
3,0050;0,1870;0,5325;-0,3810;172,037;-51,442;-153,855;84,0425;
3,0460;0,2579;0,5569;-0,6199;169,843;-39,673;-157,415;84,0425;
3,0480;0,2579;0,5569;-0,6199;150,465;-39,673;-157,415;84,0425;
3,0850;0,0600;0,9405;-0,4167;114,615;-65,886;-171,809;84,0425;
3,1160;0,0600;0,9405;-0,4167;111,662;-65,886;-171,809;84,0425;
3,1180;0,0600;0,9405;-0,4167;111,662;-65,886;-171,809;84,0425;
3,1260;0,1611;0,7069;-0,6356;150,134;-47,153;-165,775;84,0425;
3,1660;0,2242;0,7230;-0,6849;150,588;-45,094;-161,878;84,0425;
3,1860;0,2242;0,7230;-0,6849;159,887;-45,094;-161,878;84,0425;
3,2090;0,3297;0,7191;-0,8432;161,883;-38,459;-158,645;84,0425;
3,2470;0,1074;0,8232;-0,4504;144,586;-60,645;-166,591;84,0425;
3,2550;0,1074;0,8232;-0,4504;154,737;-60,645;-166,591;84,0425;
3,2880;0,3199;0,7782;-0,5100;153,041;-52,275;-147,900;84,0425;
3,3180;0,3199;0,7782;-0,5100;153,041;-52,275;-147,900;88,6570;
3,3270;0,8110;0,5408;-0,7431;161,641;-26,181;-132,498;88,6570;
3,3350;0,8110;0,5408;-0,7431;166,386;-26,181;-132,498;88,6570;
3,3680;0,1929;0,5769;-0,2491;153,734;-61,364;-142,246;88,6570;
3,4070;0,1929;0,5769;-0,2491;157,458;-61,364;-142,246;88,6570;
3,4090;0,2564;0,9571;-0,5066;160,408;-59,322;-153,154;88,6570;
3,4480;-0,2544;1,0655;-0,2799;-158,816;-70,457;137,723;88,6570;
3,4760;-0,2544;1,0655;-0,2799;-155,439;-70,457;137,723;88,6570;
3,4890;1,1022;1,0655;-0,9927;167,168;-35,691;-132,009;88,6570;
3,5190;1,1022;1,0655;-0,9927;167,168;-35,691;-132,009;88,6570;
3,5290;-0,0145;0,5652;-0,3991;172,908;-54,757;177,914;88,6570;
3,5560;-0,0145;0,5652;-0,3991;153,557;-54,757;177,914;88,6570;
3,5690;-0,1074;0,6820;-0,5950;158,679;-48,441;169,771;88,6570;
3,6090;0,2701;0,9063;-0,0717;159,056;-72,863;-104,868;93,4929;
3,6260;0,2701;0,9063;-0,0717;166,771;-72,863;-104,868;93,4929;
3,6500;0,1470;1,2840;-0,1865;142,441;-79,522;-141,768;93,4929;
3,6900;-0,1079;0,7797;-0,4606;155,568;-58,752;166,821;93,4929;
3,7060;-0,1079;0,7797;-0,4606;169,004;-58,752;166,821;93,4929;
3,7180;-0,1079;0,7797;-0,4606;169,004;-58,752;166,821;93,4929;
3,7300;0,3536;0,8525;-0,3771;179,101;-58,767;-136,838;93,4929;
3,7700;0,2158;0,7304;-0,4186;176,062;-57,183;-152,724;93,4929;
3,7750;0,2158;0,7304;-0,4186;167,696;-57,183;-152,724;93,4929;
3,8100;0,8291;1,2287;0,4856;-172,669;-51,977;-59,643;93,4929;
3,8460;0,8291;1,2287;0,4856;-176,540;-51,977;-59,643;93,4929;
3,8500;-0,0522;1,3568;-1,5415;157,874;-41,337;178,062;93,4929;
3,8910;-0,1342;0,8931;-0,2325;109,852;-73,270;149,993;98,3042;
3,9160;-0,1342;0,8931;-0,2325;103,342;-73,270;149,993;98,3042;
3,9180;-0,1342;0,8931;-0,2325;103,342;-73,270;149,993;98,3042;
3,9310;-0,3658;0,8677;-0,3175;134,375;-60,826;130,951;98,3042;
3,9710;0,5090;0,8310;-0,5789;159,722;-47,151;-138,675;98,3042;
3,9860;0,5090;0,8310;-0,5789;157,364;-47,151;-138,675;98,3042;
4,0120;-0,3942;0,7470;-0,4875;146,674;-49,993;141,042;98,3042;
4,0520;-0,0864;0,8926;-0,4518;130,817;-62,734;169,179;98,3042;
4,0550;-0,0864;0,8926;-0,4518;128,497;-62,734;169,179;98,3042;
4,0930;-0,0932;0,9966;-0,2759;106,391;-73,710;161,337;98,3042;
4,1180;-0,0932;0,9966;-0,2759;106,391;-73,710;161,337;98,3042;
4,1250;-0,0932;0,9966;-0,2759;97,542;-73,710;161,337;98,3042;
4,1320;-0,0341;0,9067;-0,3893;119,057;-66,685;174,997;98,3042;
4,1730;-0,2217;0,8012;-0,4567;120,576;-57,639;154,107;98,3042;
4,2060;-0,2217;0,8012;-0,4567;119,083;-57,639;154,107;93,7903;
4,2130;-0,2154;0,9336;-0,3966;106,021;-64,200;151,500;93,7903;
4,2540;-0,3698;0,8755;-0,4279;114,980;-57,139;139,169;93,7903;
4,2860;-0,3698;0,8755;-0,4279;112,062;-57,139;139,169;93,7903;
4,2940;-0,2285;0,9019;-0,4470;112,605;-60,898;152,917;93,7903;
4,3180;-0,2285;0,9019;-0,4470;112,605;-60,898;152,917;93,7903;
4,3340;-0,2442;0,8628;-0,4377;113,078;-59,848;150,842;93,7903;
4,3560;-0,2442;0,8628;-0,4377;115,806;-59,848;150,842;93,7903;
4,3730;-0,0634;0,6116;-0,4069;129,434;-56,048;171,144;93,7903;
4,4150;0,1807;0,8677;-0,4167;141,377;-62,372;-156,559;93,7903;
4,4260;0,1807;0,8677;-0,4167;142,895;-62,372;-156,559;93,7903;
4,4550;-0,0087;0,8549;-0,3786;125,772;-66,112;178,688;93,7903;
4,4960;-0,0600;0,7919;-0,4445;127,963;-60,473;172,316;89,3604;
4,4980;-0,0600;0,7919;-0,4445;117,046;-60,473;172,316;89,3604;
4,5190;-0,0600;0,7919;-0,4445;117,046;-60,473;172,316;89,3604;
4,5360;-0,1426;0,6932;-0,4504;114,919;-55,727;162,437;89,3604;
4,5660;-0,1426;0,6932;-0,4504;106,778;-55,727;162,437;89,3604;
4,5760;-0,2315;0,6258;-0,5119;107,742;-48,082;155,669;89,3604;
4,6160;-0,6996;0,4763;-0,2408;110,480;-32,771;108,991;89,3604;
4,6360;-0,6996;0,4763;-0,2408;73,308;-32,771;108,991;89,3604;
4,6570;-0,7465;0,5007;-0,4172;85,247;-30,350;119,198;89,3604;
4,6960;-1,6641;0,1196;-0,2056;139,792;-4,080;97,043;89,3604;
4,7070;-1,6641;0,1196;-0,2056;99,277;-4,080;97,043;89,3604;
4,7180;-1,6641;0,1196;-0,2056;99,277;-4,080;97,043;89,3604;
4,7360;-1,1887;0,2427;-0,2002;80,398;-11,385;99,561;89,3604;
4,7770;-0,8481;0,3737;-0,2701;66,111;-22,773;107,664;89,3604;
4,7800;-0,8481;0,3737;-0,2701;61,434;-22,773;107,664;89,3604;
4,8170;-0,8584;0,3786;-0,2095;56,260;-23,192;103,715;84,4744;
4,8460;-0,8584;0,3786;-0,2095;55,653;-23,192;103,715;84,4744;
4,8580;-0,8662;0,3463;-0,2940;65,206;-20,736;108,749;84,4744;
4,8980;-0,7709;0,3712;-0,1787;51,913;-25,131;103,052;84,4744;
4,9150;-0,7709;0,3712;-0,1787;51,982;-25,131;103,052;84,4744;
4,9170;-0,7709;0,3712;-0,1787;51,982;-25,131;103,052;84,4744;
4,9370;-0,6918;0,3761;-0,2574;58,483;-27,002;110,408;84,4744;
4,9770;-0,9155;0,2852;-0,3048;70,455;-16,467;108,412;84,4744;
4,9870;-0,9155;0,2852;-0,3048;56,719;-16,467;108,412;84,4744;
5,0190;-0,7846;0,3385;-0,4113;60,897;-20,912;117,664;84,4744;
5,0560;-0,7846;0,3385;-0,4113;53,775;-20,912;117,664;84,4744;
5,0570;-0,7465;0,2799;-0,4748;62,331;-17,554;122,459;84,4744;
5,0990;-0,8745;0,1890;-0,4797;68,145;-10,728;118,747;81,6056;
5,1170;-0,8745;0,1890;-0,4797;68,145;-10,728;118,747;81,6056;
5,1250;-0,8745;0,1890;-0,4797;54,487;-10,728;118,747;81,6056;
5,1380;-1,0084;0,1005;-0,5149;60,339;-5,074;117,049;81,6056;
5,1780;-1,0069;0,0145;-0,5105;67,185;-0,738;116,884;81,6056;
5,1960;-1,0069;0,0145;-0,5105;59,691;-0,738;116,884;81,6056;
5,2200;-1,1012;-0,1655;-0,5061;74,436;7,777;114,682;81,6056;
5,2600;-1,0856;0,0136;-0,4714;56,213;-0,656;113,472;81,6056;
5,2650;-1,0856;0,0136;-0,4714;52,693;-0,656;113,472;81,6056;
5,3010;-0,7992;0,0297;-0,5212;60,182;-1,782;123,110;81,6056;
5,3180;-0,7992;0,0297;-0,5212;60,182;-1,782;123,110;81,6056;
5,3360;-0,7992;0,0297;-0,5212;62,581;-1,782;123,110;81,6056;
5,3400;-0,9561;0,0297;-0,3404;49,664;-1,675;109,600;81,6056;
5,3810;-0,9414;0,0057;-0,3527;53,164;-0,327;110,536;81,6056;
5,4060;-0,9414;0,0057;-0,3527;57,423;-0,327;110,536;84,9462;
5,4210;-0,9165;0,0297;-0,3976;58,164;-1,702;113,452;84,9462;
5,4620;-0,7807;0,0375;-0,4352;61,717;-2,403;119,140;84,9462;
5,4860;-0,7807;0,0375;-0,4352;54,738;-2,403;119,140;84,9462;
5,5020;-0,9493;-0,0790;-0,4597;61,445;4,285;115,838;84,9462;
5,5180;-0,9493;-0,0790;-0,4597;61,445;4,285;115,838;84,9462;
5,5410;-0,9634;-0,0145;-0,3903;51,726;0,801;112,053;84,9462;
5,5660;-0,9634;-0,0145;-0,3903;51,982;0,801;112,053;84,9462;
5,5820;-0,9229;-0,0483;-0,4738;59,477;2,663;117,178;84,9462;
5,6230;-0,8681;-0,0541;-0,4440;60,132;3,176;117,088;84,9462;
5,6360;-0,8681;-0,0541;-0,4440;54,380;3,176;117,088;84,9462;
5,6630;-1,0225;-0,1137;-0,4860;56,721;5,736;115,423;84,9462;
5,7030;-0,9126;-0,0654;-0,4616;54,832;3,656;116,831;82,5021;
5,7050;-0,9126;-0,0654;-0,4616;53,924;3,656;116,831;82,5021;
5,7180;-0,9126;-0,0654;-0,4616;53,924;3,656;116,831;82,5021;
5,7440;-0,9346;-0,0644;-0,4675;53,476;3,525;116,574;82,5021;
5,7760;-0,9346;-0,0644;-0,4675;53,019;3,525;116,574;82,5021;
5,7830;-0,9522;-0,0859;-0,4675;54,155;4,628;116,149;82,5021;
5,8240;-0,9278;-0,0590;-0,3395;45,293;3,418;110,098;82,5021;
5,8460;-0,9278;-0,0590;-0,3395;49,844;3,418;110,098;82,5021;
5,8640;-0,9424;-0,0658;-0,4186;54,505;3,653;113,951;82,5021;
5,9040;-0,9409;-0,0688;-0,4044;54,092;3,842;113,260;82,5021;
5,9160;-0,9409;-0,0688;-0,4044;54,257;3,842;113,260;82,5021;
5,9180;-0,9409;-0,0688;-0,4044;54,257;3,842;113,260;82,5021;
5,9440;-0,9409;-0,0507;-0,3834;51,973;2,856;112,171;82,5021;
5,9840;-0,9165;-0,0414;-0,3766;51,542;2,393;112,338;82,5021;
5,9950;-0,9165;-0,0414;-0,3766;52,387;2,393;112,338;82,7790;
6,0240;-0,9111;-0,0497;-0,4035;54,491;2,856;113,885;82,7790;
6,0660;-0,9766;-0,0912;-0,4821;59,073;4,789;116,275;82,7790;
6,0670;-0,9766;-0,0912;-0,4821;57,301;4,789;116,275;82,7790;
6,1050;-0,9693;-0,0805;-0,4245;54,434;4,350;113,650;82,7790;
6,1180;-0,9693;-0,0805;-0,4245;54,434;4,350;113,650;82,7790;
6,1360;-0,9693;-0,0805;-0,4245;54,103;4,350;113,650;82,7790;
6,1450;-0,9351;-0,0614;-0,4411;54,274;3,401;115,254;82,7790;
6,1870;-0,9297;-0,0688;-0,4113;53,635;3,870;113,864;82,7790;
6,2060;-0,9297;-0,0688;-0,4113;55,325;3,870;113,864;82,7790;
6,2260;-0,9258;-0,0707;-0,4088;55,463;3,998;113,827;82,7790;
6,2670;-0,9219;-0,0707;-0,3654;53,600;4,080;111,619;82,7790;
6,2750;-0,9219;-0,0707;-0,3654;51,963;4,080;111,619;82,7790;
6,3060;-0,9219;-0,0614;-0,4264;54,161;3,462;114,824;86,1089;
6,3180;-0,9219;-0,0614;-0,4264;54,161;3,462;114,824;86,1089;
6,3470;-0,8994;-0,0434;-0,4294;53,542;2,491;115,519;86,1089;
6,3550;-0,8994;-0,0434;-0,4294;55,861;2,491;115,519;86,1089;
6,3870;-0,9268;-0,0624;-0,4093;55,796;3,526;113,830;86,1089;
6,4270;-0,9268;-0,0624;-0,4093;52,565;3,526;113,830;86,1089;
6,4290;-0,9229;-0,0619;-0,4167;53,016;3,500;114,299;86,1089;
6,4680;-0,9302;-0,0526;-0,4225;52,365;2,950;114,429;86,1089;
6,5060;-0,9302;-0,0526;-0,4225;51,543;2,950;114,429;86,1089;
6,5070;-0,9048;-0,0487;-0,3898;50,196;2,832;113,307;86,1089;
6,5180;-0,9048;-0,0487;-0,3898;50,196;2,832;113,307;86,1089;
6,5480;-0,9605;-0,0937;-0,4514;55,212;5,045;115,170;86,1089;
6,5860;-0,9605;-0,0937;-0,4514;59,812;5,045;115,170;86,1089;
6,5880;-0,9312;-0,0424;-0,4279;55,432;2,369;114,680;86,1089;
6,6290;-0,9409;-0,0663;-0,4489;57,985;3,640;115,505;83,3220;
6,6560;-0,9409;-0,0663;-0,4489;55,737;3,640;115,505;83,3220;
6,6690;-0,9453;-0,0624;-0,4264;54,340;3,444;114,280;83,3220;
6,7080;-0,9473;-0,0634;-0,4240;54,252;3,496;114,112;83,3220;
6,7170;-0,9473;-0,0634;-0,4240;54,252;3,496;114,112;83,3220;
6,7250;-0,9473;-0,0634;-0,4240;57,105;3,496;114,112;83,3220;
6,7500;-0,9356;-0,0497;-0,4005;55,418;2,797;113,177;83,3220;
6,7890;-0,9424;-0,0570;-0,3932;55,495;3,197;112,648;83,3220;
6,7950;-0,9424;-0,0570;-0,3932;56,328;3,197;112,648;83,3220;
6,8300;-0,9463;-0,0610;-0,3771;55,842;3,424;111,726;83,3220;
6,8660;-0,9463;-0,0610;-0,3771;56,647;3,424;111,726;83,3220;
6,8700;-0,9409;-0,0536;-0,3742;56,069;3,031;111,685;83,3220;
6,9100;-0,9390;-0,0492;-0,3776;55,925;2,785;111,905;81,1209;
6,9180;-0,9390;-0,0492;-0,3776;55,925;2,785;111,905;81,1209;
6,9360;-0,9390;-0,0492;-0,3776;53,581;2,785;111,905;81,1209;
6,9500;-0,9444;-0,0512;-0,3688;53,167;2,890;111,331;81,1209;
6,9910;-0,9424;-0,0487;-0,3634;52,748;2,763;111,087;81,1209;
7,0050;-0,9424;-0,0487;-0,3634;53,256;2,763;111,087;81,1209;
7,0310;-0,9380;-0,0531;-0,3517;53,101;3,036;110,552;81,1209;
7,0710;-0,9488;-0,0526;-0,3610;53,290;2,969;110,830;81,1209;
7,0750;-0,9488;-0,0526;-0,3610;52,614;2,969;110,830;81,1209;
7,1110;-0,9429;-0,0531;-0,3546;52,452;3,019;110,611;81,1209;
7,1180;-0,9429;-0,0531;-0,3546;52,452;3,019;110,611;81,1209;
7,1460;-0,9429;-0,0531;-0,3546;52,750;3,019;110,611;81,1209;
7,1510;-0,9522;-0,0517;-0,3605;52,715;2,905;110,735;81,1209;
7,1920;-0,9468;-0,0541;-0,3546;52,732;3,064;110,533;81,1209;
7,2160;-0,9468;-0,0541;-0,3546;51,680;3,064;110,533;84,2608;
7,2320;-0,9624;-0,0556;-0,3649;51,983;3,091;110,762;84,2608;
7,2730;-0,9556;-0,0517;-0,3507;50,997;2,906;110,153;84,2608;
7,2850;-0,9556;-0,0517;-0,3507;50,457;2,906;110,153;84,2608;
7,3130;-0,9610;-0,0522;-0,3595;50,880;2,910;110,511;84,2608;
7,3180;-0,9610;-0,0522;-0,3595;50,880;2,910;110,511;84,2608;
7,3530;-0,9576;-0,0531;-0,3615;51,165;2,972;110,680;84,2608;
7,3550;-0,9576;-0,0531;-0,3615;51,412;2,972;110,680;84,2608;
7,3940;-0,9590;-0,0541;-0,3654;51,674;3,018;110,855;84,2608;
7,4260;-0,9590;-0,0541;-0,3654;51,550;3,018;110,855;84,2608;
7,4330;-0,9576;-0,0566;-0,3683;51,946;3,155;111,038;84,2608;
7,4740;-0,9561;-0,0517;-0,3702;51,698;2,885;111,169;84,2608;
7,4950;-0,9561;-0,0517;-0,3702;51,442;2,885;111,169;92,0820;
7,5140;-0,9522;-0,0453;-0,3658;50,800;2,544;111,018;92,0820;
7,5180;-0,9522;-0,0453;-0,3658;50,800;2,544;111,018;92,0820;
7,5540;-0,9458;-0,0473;-0,3702;51,357;2,665;111,378;92,0820;
7,5660;-0,9458;-0,0473;-0,3702;51,160;2,665;111,378;92,0820;
7,5940;-0,9434;-0,0512;-0,3634;51,152;2,898;111,067;92,0820;
7,6350;-0,9468;-0,0551;-0,3639;51,403;3,109;111,024;92,0820;
7,6370;-0,9468;-0,0551;-0,3639;51,426;3,109;111,024;92,0820;
7,6750;-0,9444;-0,0561;-0,3615;51,432;3,174;110,944;92,0820;
7,7060;-0,9444;-0,0561;-0,3615;51,378;3,174;110,944;92,0820;
7,7150;-0,9375;-0,0502;-0,3571;50,847;2,865;110,849;92,0820;
7,7180;-0,9375;-0,0502;-0,3571;50,847;2,865;110,849;92,0820;
7,7550;-0,9409;-0,0458;-0,3854;51,934;2,579;112,273;92,0820;
