
time;gFx;gFy;gFz;Azimuth;Pitch;Roll;Gain;
356,3750;1,0030;-0,2496;-0,3966;-100,633;13,028;-111,576;92,7276;
356,4850;0,9800;-0,2510;-0,3825;-101,299;13,421;-111,318;92,7276;
356,4920;0,9800;-0,2510;-0,3825;-101,299;13,421;-111,318;92,7276;
356,5750;0,9800;-0,2510;-0,3825;-101,321;13,421;-111,318;92,7276;
356,6460;0,9561;-0,2461;-0,3722;-101,441;13,491;-111,271;92,5304;
356,6920;0,9561;-0,2461;-0,3722;-101,441;13,491;-111,271;92,5304;
356,7750;0,9561;-0,2461;-0,3722;-101,272;13,491;-111,271;92,5304;
356,8070;0,9385;-0,2535;-0,3756;-101,797;14,076;-111,813;92,5304;
356,8920;0,9385;-0,2535;-0,3756;-101,797;14,076;-111,813;92,6438;
356,9680;0,9278;-0,2505;-0,3551;-102,363;14,155;-110,944;92,6438;
356,9750;0,9278;-0,2505;-0,3551;-102,026;14,155;-110,944;92,6438;
357,0920;0,9278;-0,2505;-0,3551;-102,026;14,155;-110,944;92,6438;
357,1290;0,9102;-0,2691;-0,3673;-103,061;15,333;-111,978;92,6438;
357,1750;0,9102;-0,2691;-0,3673;-102,846;15,333;-111,978;92,6438;
357,2900;0,9053;-0,2564;-0,3678;-101,938;14,703;-112,111;92,4109;
357,2920;0,9053;-0,2564;-0,3678;-101,938;14,703;-112,111;92,4109;
357,3750;0,9053;-0,2564;-0,3678;-101,938;14,703;-112,111;92,4109;
357,4510;0,9097;-0,2442;-0,3639;-101,146;13,995;-111,803;92,4109;
357,4920;0,9097;-0,2442;-0,3639;-101,146;13,995;-111,803;93,1819;
357,5750;0,9097;-0,2442;-0,3639;-101,026;13,995;-111,803;93,1819;
357,6120;0,9107;-0,2491;-0,3702;-101,166;14,218;-112,125;93,1819;
357,6920;0,9107;-0,2491;-0,3702;-101,166;14,218;-112,125;93,1819;
357,7730;0,9116;-0,2500;-0,3434;-102,188;14,396;-110,639;93,1819;
357,7750;0,9116;-0,2500;-0,3434;-101,820;14,396;-110,639;93,1819;
357,8920;0,9116;-0,2500;-0,3434;-101,820;14,396;-110,639;92,8152;
357,9330;0,9004;-0,2569;-0,3615;-101,763;14,830;-111,872;92,8152;
357,9750;0,9004;-0,2569;-0,3615;-101,647;14,830;-111,872;92,8152;
358,0920;0,9004;-0,2569;-0,3615;-101,647;14,830;-111,872;92,1856;
358,0940;0,9097;-0,2364;-0,3517;-100,352;13,623;-111,136;92,1856;
358,1750;0,9097;-0,2364;-0,3517;-100,009;13,623;-111,136;92,1856;
358,2560;0,9126;-0,2198;-0,3629;-98,340;12,612;-111,686;92,1856;
358,2920;0,9126;-0,2198;-0,3629;-98,340;12,612;-111,686;92,1856;
358,3750;0,9126;-0,2198;-0,3629;-98,168;12,612;-111,686;92,1856;
358,4170;0,8862;-0,2383;-0,3522;-100,152;14,031;-111,672;92,0540;
358,4920;0,8862;-0,2383;-0,3522;-100,152;14,031;-111,672;92,0540;
358,5760;0,8862;-0,2383;-0,3522;-99,983;14,031;-111,672;92,0540;
358,5770;0,8867;-0,2373;-0,3468;-100,086;13,997;-111,361;92,0540;
358,6910;0,8867;-0,2373;-0,3468;-100,086;13,997;-111,361;94,1529;
358,7390;0,8877;-0,2437;-0,3268;-101,310;14,447;-110,209;94,1529;
358,7750;0,8877;-0,2437;-0,3268;-101,155;14,447;-110,209;94,1529;
358,8920;0,8877;-0,2437;-0,3268;-101,155;14,447;-110,209;94,1529;
358,8990;0,9253;-0,2496;-0,3678;-99,881;14,070;-111,677;94,1529;
358,9750;0,9253;-0,2496;-0,3678;-99,711;14,070;-111,677;94,1529;
359,0600;0,9414;-0,2505;-0,3800;-99,280;13,862;-111,982;94,4657;
359,0920;0,9414;-0,2505;-0,3800;-99,280;13,862;-111,982;94,4657;
359,1750;0,9414;-0,2505;-0,3800;-98,982;13,862;-111,982;94,4657;
359,2210;0,9502;-0,2393;-0,3615;-98,623;13,245;-110,826;94,4657;
359,2920;0,9502;-0,2393;-0,3615;-98,623;13,245;-110,826;94,2247;
359,3750;0,9502;-0,2393;-0,3615;-98,447;13,245;-110,826;94,2247;
359,3820;0,9561;-0,2544;-0,3839;-98,873;13,872;-111,878;94,2247;
359,4920;0,9561;-0,2544;-0,3839;-98,873;13,872;-111,878;94,2247;
359,5430;0,9375;-0,2505;-0,3483;-99,853;14,064;-110,378;94,2247;
359,5750;0,9375;-0,2505;-0,3483;-99,677;14,064;-110,378;94,2247;
359,6920;0,9375;-0,2505;-0,3483;-99,677;14,064;-110,378;93,8462;
359,7040;0,9326;-0,2447;-0,3722;-98,506;13,694;-111,756;93,8462;
359,7750;0,9326;-0,2447;-0,3722;-98,466;13,694;-111,756;93,8462;
359,8650;0,9375;-0,2466;-0,3693;-98,664;13,753;-111,498;93,8462;
359,8920;0,9375;-0,2466;-0,3693;-98,664;13,753;-111,498;93,7213;
359,9750;0,9375;-0,2466;-0,3693;-98,492;13,753;-111,498;93,7213;
360,0250;0,9278;-0,2227;-0,3595;-96,995;12,616;-111,181;93,7213;
360,0920;0,9278;-0,2227;-0,3595;-96,995;12,616;-111,181;93,7213;
360,1760;0,9278;-0,2227;-0,3595;-97,002;12,616;-111,181;93,7213;
360,1870;0,9346;-0,2408;-0,3707;-98,035;13,467;-111,637;93,7213;
360,2920;0,9346;-0,2408;-0,3707;-98,035;13,467;-111,637;94,4557;
360,3480;0,9268;-0,2315;-0,3585;-97,735;13,113;-111,149;94,4557;
360,3750;0,9268;-0,2315;-0,3585;-97,560;13,113;-111,149;94,4557;
360,4920;0,9268;-0,2315;-0,3585;-97,560;13,113;-111,149;93,7136;
360,5090;0,8979;-0,2378;-0,3473;-98,663;13,876;-111,144;93,7136;
360,5750;0,8979;-0,2378;-0,3473;-98,663;13,876;-111,144;93,7136;
360,6700;0,8931;-0,2339;-0,3507;-98,282;13,702;-111,440;93,7136;
360,6920;0,8931;-0,2339;-0,3507;-98,282;13,702;-111,440;93,7136;
360,7760;0,8931;-0,2339;-0,3507;-98,282;13,702;-111,440;93,7136;
360,8310;0,8896;-0,2227;-0,3453;-97,564;13,135;-111,214;92,7976;
360,8920;0,8896;-0,2227;-0,3453;-97,564;13,135;-111,214;92,7976;
360,9750;0,8896;-0,2227;-0,3453;-97,564;13,135;-111,214;92,7976;
360,9910;0,8975;-0,2300;-0,3512;-97,914;13,424;-111,371;92,7976;
361,0920;0,8975;-0,2300;-0,3512;-97,914;13,424;-111,371;93,2605;
361,1520;0,9009;-0,2271;-0,3429;-97,899;13,256;-110,837;93,2605;
361,1750;0,9009;-0,2271;-0,3429;-97,937;13,256;-110,837;93,2605;
361,2920;0,9009;-0,2271;-0,3429;-97,937;13,256;-110,837;93,2605;
361,3140;0,8994;-0,2408;-0,3527;-98,753;13,994;-111,410;93,2605;
361,3750;0,8994;-0,2408;-0,3527;-98,783;13,994;-111,410;93,2605;
361,4740;0,9111;-0,2427;-0,3478;-98,996;13,976;-110,891;93,1149;
361,4920;0,9111;-0,2427;-0,3478;-98,996;13,976;-110,891;93,1149;
361,5750;0,9111;-0,2427;-0,3478;-99,171;13,976;-110,891;93,1149;
361,6360;0,8960;-0,2320;-0,3429;-98,591;13,593;-110,941;93,1149;
361,6920;0,8960;-0,2320;-0,3429;-98,591;13,593;-110,941;93,4880;
361,7760;0,8960;-0,2320;-0,3429;-98,591;13,593;-110,941;93,4880;
361,7970;0,9092;-0,2339;-0,3522;-98,340;13,491;-111,174;93,4880;
361,8920;0,9092;-0,2339;-0,3522;-98,340;13,491;-111,174;93,4880;
361,9570;0,9019;-0,2237;-0,3605;-97,332;12,968;-111,787;93,4880;
361,9750;0,9019;-0,2237;-0,3605;-97,497;12,968;-111,787;93,4880;
362,0920;0,9019;-0,2237;-0,3605;-97,497;12,968;-111,787;94,0321;
362,1190;0,9165;-0,2070;-0,3702;-95,805;11,830;-111,997;94,0321;
362,1750;0,9165;-0,2070;-0,3702;-95,979;11,830;-111,997;94,0321;
362,2790;0,9253;-0,2373;-0,3385;-99,251;13,544;-110,093;94,0321;
362,2920;0,9253;-0,2373;-0,3385;-99,251;13,544;-110,093;94,8005;
362,3750;0,9253;-0,2373;-0,3385;-99,429;13,544;-110,093;94,8005;
362,4410;0,8501;-0,2535;-0,3351;-101,528;15,504;-111,513;94,8005;
362,4920;0,8501;-0,2535;-0,3351;-101,528;15,504;-111,513;94,8005;
362,5750;0,8501;-0,2535;-0,3351;-101,508;15,504;-111,513;94,8005;
362,6000;0,9107;-0,2305;-0,3546;-98,480;13,272;-111,276;95,3288;
362,6900;0,9107;-0,2305;-0,3546;-98,480;13,272;-111,276;95,3288;
362,7610;0,8271;-0,2637;-0,3170;-103,311;16,580;-110,969;95,3288;
362,7750;0,8271;-0,2637;-0,3170;-103,477;16,580;-110,969;95,3288;
362,8930;0,8271;-0,2637;-0,3170;-103,477;16,580;-110,969;95,2513;
362,9240;0,8574;-0,2393;-0,3331;-100,535;14,583;-111,232;95,2513;
362,9750;0,8574;-0,2393;-0,3331;-100,489;14,583;-111,232;95,2513;
363,0830;0,8349;-0,2378;-0,3292;-100,706;14,842;-111,519;95,2513;
363,0910;0,8349;-0,2378;-0,3292;-100,706;14,842;-111,519;95,2513;
363,1750;0,8349;-0,2378;-0,3292;-100,922;14,842;-111,519;95,2513;
363,2440;0,8789;-0,2173;-0,3434;-98,367;12,969;-111,340;95,4327;
363,2910;0,8789;-0,2173;-0,3434;-98,367;12,969;-111,340;95,4327;
363,3750;0,8789;-0,2173;-0,3434;-98,568;12,969;-111,340;95,4327;
363,4060;0,9063;-0,2452;-0,3492;-100,397;14,167;-111,075;95,4327;
363,4920;0,9063;-0,2452;-0,3492;-100,397;14,167;-111,075;95,4327;
363,5680;0,8926;-0,2237;-0,3400;-99,087;13,180;-110,850;95,4033;
363,5750;0,8926;-0,2237;-0,3400;-99,261;13,180;-110,850;95,4033;
363,6920;0,8926;-0,2237;-0,3400;-99,261;13,180;-110,850;95,4033;
363,7290;0,9458;-0,2198;-0,3864;-97,211;12,139;-112,220;95,4033;
363,7760;0,9458;-0,2198;-0,3864;-97,381;12,139;-112,220;95,4033;
363,8900;0,9580;-0,2095;-0,3844;-96,580;11,472;-111,863;94,9791;
363,8910;0,9580;-0,2095;-0,3844;-96,580;11,472;-111,863;94,9791;
363,9750;0,9580;-0,2095;-0,3844;-96,580;11,472;-111,863;94,9791;
364,0510;0,9580;-0,2090;-0,3737;-96,806;11,489;-111,307;94,9791;
364,0930;0,9580;-0,2090;-0,3737;-96,806;11,489;-111,307;94,9791;
364,1750;0,9580;-0,2090;-0,3737;-97,006;11,489;-111,307;94,8761;
364,2110;0,9092;-0,2017;-0,3727;-96,801;11,599;-112,289;94,8761;
364,2920;0,9092;-0,2017;-0,3727;-96,801;11,599;-112,289;94,8761;
364,3730;0,8877;-0,2378;-0,3419;-100,759;14,037;-111,065;94,8761;
364,3750;0,8877;-0,2378;-0,3419;-101,053;14,037;-111,065;94,8761;
364,4920;0,8877;-0,2378;-0,3419;-101,053;14,037;-111,065;94,6015;
364,5340;0,8662;-0,2549;-0,3253;-103,240;15,404;-110,583;94,6015;
364,5750;0,8662;-0,2549;-0,3253;-103,408;15,404;-110,583;94,6015;
364,6930;0,8662;-0,2549;-0,3253;-103,408;15,404;-110,583;94,6015;
364,6940;0,8755;-0,2544;-0,3585;-101,984;15,054;-112,270;94,6015;
364,7750;0,8755;-0,2544;-0,3585;-102,174;15,054;-112,270;94,7969;
364,8560;0,8769;-0,2515;-0,3258;-103,222;15,048;-110,380;94,7969;
364,8920;0,8769;-0,2515;-0,3258;-103,222;15,048;-110,380;94,7969;
364,9760;0,8769;-0,2515;-0,3258;-103,391;15,048;-110,380;94,7969;
365,0170;0,8481;-0,2554;-0,3351;-103,532;15,648;-111,558;94,8618;
365,0920;0,8481;-0,2554;-0,3351;-103,532;15,648;-111,558;94,8618;
365,1760;0,8481;-0,2554;-0,3351;-103,722;15,648;-111,558;94,8618;
365,1770;0,8794;-0,2295;-0,3468;-101,007;13,648;-111,522;94,8618;
365,2920;0,8794;-0,2295;-0,3468;-101,007;13,648;-111,522;94,8618;
365,3380;0,9004;-0,2393;-0,3541;-101,372;13,892;-111,470;94,5028;
365,3750;0,9004;-0,2393;-0,3541;-101,540;13,892;-111,470;94,5028;
365,4920;0,9004;-0,2393;-0,3541;-101,540;13,892;-111,470;94,5028;
365,4990;0,8906;-0,2242;-0,3590;-100,265;13,139;-111,954;94,5028;
365,5750;0,8906;-0,2242;-0,3590;-100,432;13,139;-111,954;94,5028;
365,6600;0,8691;-0,2305;-0,3390;-101,773;13,879;-111,307;94,3394;
365,6920;0,8691;-0,2305;-0,3390;-101,773;13,879;-111,307;94,3394;
365,7750;0,8691;-0,2305;-0,3390;-101,941;13,879;-111,307;94,3394;
365,8210;0,8618;-0,2266;-0,3536;-101,148;13,672;-112,311;94,3394;
365,8920;0,8618;-0,2266;-0,3536;-101,148;13,672;-112,311;94,3394;
365,9750;0,8618;-0,2266;-0,3536;-101,312;13,672;-112,311;95,3436;
365,9810;0,9082;-0,2227;-0,3595;-100,530;12,843;-111,595;95,3436;
366,0920;0,9082;-0,2227;-0,3595;-100,530;12,843;-111,595;95,3436;
366,1430;0,9370;-0,2403;-0,3429;-102,273;13,539;-110,099;95,3436;
366,1750;0,9370;-0,2403;-0,3429;-102,471;13,539;-110,099;95,3436;
366,2910;0,9370;-0,2403;-0,3429;-102,471;13,539;-110,099;95,0431;
366,3040;0,9258;-0,2447;-0,3566;-102,396;13,854;-111,064;95,0431;
366,3750;0,9258;-0,2447;-0,3566;-102,564;13,854;-111,064;95,0431;
366,4650;0,9522;-0,2481;-0,3937;-101,409;13,538;-112,464;95,0431;
366,4920;0,9522;-0,2481;-0,3937;-101,409;13,538;-112,464;95,0431;
366,5750;0,9522;-0,2481;-0,3937;-101,643;13,538;-112,464;94,6199;
366,6260;0,9209;-0,2676;-0,3663;-104,169;15,112;-111,693;94,6199;
366,6920;0,9209;-0,2676;-0,3663;-104,169;15,112;-111,693;94,6199;
366,7750;0,9209;-0,2676;-0,3663;-104,113;15,112;-111,693;94,6199;
366,7870;0,9551;-0,2730;-0,3869;-103,544;14,839;-112,050;94,6199;
366,8920;0,9551;-0,2730;-0,3869;-103,544;14,839;-112,050;94,4028;
366,9480;0,9712;-0,2784;-0,4079;-103,092;14,803;-112,780;94,4028;
366,9750;0,9712;-0,2784;-0,4079;-103,251;14,803;-112,780;94,4028;
367,0920;0,9712;-0,2784;-0,4079;-103,251;14,803;-112,780;94,4028;
367,1080;0,9986;-0,2598;-0,4079;-101,890;13,543;-112,217;95,1466;
367,1760;0,9986;-0,2598;-0,4079;-102,054;13,543;-112,217;95,1466;
367,2700;1,0030;-0,2544;-0,4088;-101,641;13,220;-112,177;95,1466;
367,2920;1,0030;-0,2544;-0,4088;-101,641;13,220;-112,177;95,1466;
367,3750;1,0030;-0,2544;-0,4088;-101,641;13,220;-112,177;95,1466;
367,4310;0,9712;-0,2618;-0,4005;-102,549;13,991;-112,411;94,3942;
367,4920;0,9712;-0,2618;-0,4005;-102,549;13,991;-112,411;94,3942;
367,5750;0,9712;-0,2618;-0,4005;-102,599;13,991;-112,411;94,3942;
367,5920;0,9546;-0,2447;-0,3751;-102,328;13,417;-111,453;94,3942;
367,6920;0,9546;-0,2447;-0,3751;-102,328;13,417;-111,453;94,3942;
367,7530;0,8789;-0,2520;-0,3536;-104,073;14,896;-111,918;94,0000;
367,7750;0,8789;-0,2520;-0,3536;-104,073;14,896;-111,918;94,0000;
367,8920;0,8789;-0,2520;-0,3536;-104,073;14,896;-111,918;94,0000;
367,9140;0,8716;-0,2554;-0,3522;-104,428;15,201;-112,002;94,0000;
367,9750;0,8716;-0,2554;-0,3522;-104,485;15,201;-112,002;94,0000;
368,0740;0,8745;-0,2320;-0,3522;-102,677;13,823;-111,935;94,9389;
368,0920;0,8745;-0,2320;-0,3522;-102,677;13,823;-111,935;94,9389;
368,1750;0,8745;-0,2320;-0,3522;-102,893;13,823;-111,935;94,9389;
368,2350;0,8711;-0,2276;-0,3531;-102,533;13,610;-112,068;94,9389;
368,2920;0,8711;-0,2276;-0,3531;-102,533;13,610;-112,068;94,9389;
368,3750;0,8711;-0,2276;-0,3531;-102,368;13,610;-112,068;95,3701;
368,3970;0,8852;-0,2119;-0,3409;-101,472;12,594;-111,063;95,3701;
368,4920;0,8852;-0,2119;-0,3409;-101,472;12,594;-111,063;95,3701;
368,5570;0,8872;-0,2320;-0,3409;-103,078;13,716;-111,021;95,3701;
368,5750;0,8872;-0,2320;-0,3409;-103,106;13,716;-111,021;95,3701;
368,6920;0,8872;-0,2320;-0,3409;-103,106;13,716;-111,021;94,6081;
368,7190;0,9072;-0,2202;-0,3468;-101,830;12,776;-110,920;94,6081;
368,7750;0,9072;-0,2202;-0,3468;-102,051;12,776;-110,920;94,6081;
368,8790;0,8970;-0,2476;-0,3732;-103,254;14,298;-112,589;94,6081;
368,8920;0,8970;-0,2476;-0,3732;-103,254;14,298;-112,589;94,6081;
368,9750;0,8970;-0,2476;-0,3732;-103,306;14,298;-112,589;94,6973;
369,0410;0,9434;-0,2232;-0,3893;-100,738;12,335;-112,424;94,6973;
369,0920;0,9434;-0,2232;-0,3893;-100,738;12,335;-112,424;94,6973;
369,1750;0,9434;-0,2232;-0,3893;-100,738;12,335;-112,424;94,6973;
369,2010;0,9302;-0,2329;-0,3629;-102,399;13,132;-111,313;94,3377;
369,2920;0,9302;-0,2329;-0,3629;-102,399;13,132;-111,313;94,3377;
369,3620;0,9512;-0,2354;-0,3883;-101,623;12,904;-112,207;94,3377;
369,3750;0,9512;-0,2354;-0,3883;-101,670;12,904;-112,207;94,3377;
369,4920;0,9512;-0,2354;-0,3883;-101,670;12,904;-112,207;94,3377;
369,5230;0,9380;-0,2339;-0,3800;-101,900;13,014;-112,054;94,4445;
369,5750;0,9380;-0,2339;-0,3800;-101,900;13,014;-112,054;94,4445;
369,6850;0,9351;-0,2378;-0,3634;-102,780;13,337;-111,238;94,4445;
369,6920;0,9351;-0,2378;-0,3634;-102,780;13,337;-111,238;94,4445;
369,7750;0,9351;-0,2378;-0,3634;-102,660;13,337;-111,238;94,4445;
369,8450;0,9331;-0,2535;-0,3629;-103,880;14,206;-111,252;94,4526;
369,8920;0,9331;-0,2535;-0,3629;-103,880;14,206;-111,252;94,4526;
369,9760;0,9331;-0,2535;-0,3629;-104,105;14,206;-111,252;94,4526;
370,0070;0,8970;-0,2647;-0,3566;-105,407;15,336;-111,679;94,4526;
370,0920;0,8970;-0,2647;-0,3566;-105,407;15,336;-111,679;94,4526;
370,1680;0,8520;-0,2461;-0,3204;-105,805;15,131;-110,609;94,3103;
370,1750;0,8520;-0,2461;-0,3204;-105,610;15,131;-110,609;94,3103;
370,2920;0,8520;-0,2461;-0,3204;-105,610;15,131;-110,609;94,3103;
370,3280;0,8134;-0,2481;-0,3400;-105,110;15,717;-112,682;94,3103;
370,3750;0,8134;-0,2481;-0,3400;-105,169;15,717;-112,682;94,3103;
370,4890;0,8305;-0,2476;-0,2984;-107,014;15,673;-109,764;94,0765;
370,4910;0,8305;-0,2476;-0,2984;-107,014;15,673;-109,764;94,0765;
370,5750;0,8305;-0,2476;-0,2984;-107,082;15,673;-109,764;94,0765;
370,6510;0,8501;-0,2530;-0,3590;-104,589;15,331;-112,896;94,0765;
370,6920;0,8501;-0,2530;-0,3590;-104,589;15,331;-112,896;94,0765;
370,7750;0,8501;-0,2530;-0,3590;-104,646;15,331;-112,896;93,6804;
370,8120;0,8813;-0,2364;-0,3478;-103,635;14,008;-111,534;93,6804;
370,8920;0,8813;-0,2364;-0,3478;-103,635;14,008;-111,534;93,6804;
370,9730;0,8882;-0,2427;-0,3571;-103,733;14,228;-111,901;93,6804;
370,9750;0,8882;-0,2427;-0,3571;-103,733;14,228;-111,901;93,6804;
371,0920;0,8882;-0,2427;-0,3571;-103,733;14,228;-111,901;93,4071;
371,1340;0,9292;-0,2540;-0,3751;-103,675;14,221;-111,984;93,4071;
371,1750;0,9292;-0,2540;-0,3751;-103,538;14,221;-111,984;93,4071;
371,2920;0,9292;-0,2540;-0,3751;-103,538;14,221;-111,984;93,4071;
371,2940;0,9424;-0,2696;-0,3712;-104,780;14,904;-111,500;93,4071;
371,3750;0,9424;-0,2696;-0,3712;-104,780;14,904;-111,500;92,5607;
371,4560;0,9150;-0,2456;-0,3805;-102,793;13,922;-112,579;92,5607;
371,4920;0,9150;-0,2456;-0,3805;-102,793;13,922;-112,579;92,5607;
371,5750;0,9150;-0,2456;-0,3805;-102,845;13,922;-112,579;92,5607;
371,6170;0,9160;-0,2603;-0,3722;-104,252;14,749;-112,113;92,8998;
371,6920;0,9160;-0,2603;-0,3722;-104,252;14,749;-112,113;92,8998;
371,7750;0,9160;-0,2603;-0,3722;-104,142;14,749;-112,113;92,8998;
371,7770;0,9258;-0,2168;-0,3737;-100,677;12,253;-111,980;92,8998;
371,8920;0,9258;-0,2168;-0,3737;-100,677;12,253;-111,980;92,8998;
371,9380;0,9331;-0,2154;-0,3512;-101,248;12,189;-110,624;93,4973;
371,9750;0,9331;-0,2154;-0,3512;-101,297;12,189;-110,624;93,4973;
372,0920;0,9331;-0,2154;-0,3512;-101,297;12,189;-110,624;93,4973;
372,1000;0,8745;-0,2246;-0,3673;-101,843;13,324;-112,784;93,4973;
372,1750;0,8745;-0,2246;-0,3673;-101,673;13,324;-112,784;93,4973;
372,2600;0,8745;-0,2178;-0,3277;-102,579;13,128;-110,545;93,3754;
372,2920;0,8745;-0,2178;-0,3277;-102,579;13,128;-110,545;93,3754;
372,3750;0,8745;-0,2178;-0,3277;-102,632;13,128;-110,545;93,3754;
372,4220;0,8755;-0,1948;-0,3429;-100,066;11,707;-111,388;93,3754;
372,4920;0,8755;-0,1948;-0,3429;-100,066;11,707;-111,388;93,3754;
372,5750;0,8755;-0,1948;-0,3429;-99,907;11,707;-111,388;93,4891;
372,5830;0,8662;-0,2310;-0,3180;-104,114;14,055;-110,157;93,4891;
372,6920;0,8662;-0,2310;-0,3180;-104,114;14,055;-110,157;93,4891;
372,7440;0,8413;-0,2632;-0,3253;-106,721;16,270;-111,140;93,4891;
372,7750;0,8413;-0,2632;-0,3253;-106,721;16,270;-111,140;93,4891;
372,8920;0,8413;-0,2632;-0,3253;-106,721;16,270;-111,140;93,2614;
372,9050;0,9023;-0,2525;-0,3624;-103,813;14,556;-111,883;93,2614;
372,9750;0,9023;-0,2525;-0,3624;-103,525;14,556;-111,883;93,2614;
373,0660;0,9063;-0,2613;-0,3776;-103,587;14,903;-112,618;93,2614;
373,0920;0,9063;-0,2613;-0,3776;-103,587;14,903;-112,618;93,2614;
373,1750;0,9063;-0,2613;-0,3776;-103,587;14,903;-112,618;92,6691;
373,2260;0,9532;-0,2794;-0,3707;-104,949;15,278;-111,254;92,6691;
373,2920;0,9532;-0,2794;-0,3707;-104,949;15,278;-111,254;92,6691;
373,3750;0,9532;-0,2794;-0,3707;-104,838;15,278;-111,254;92,6691;
373,3870;0,9409;-0,2862;-0,3957;-104,416;15,663;-112,806;92,6691;
373,4920;0,9409;-0,2862;-0,3957;-104,416;15,663;-112,806;93,1311;
373,5480;0,9434;-0,2603;-0,3854;-102,890;14,329;-112,221;93,1311;
373,5760;0,9434;-0,2603;-0,3854;-102,771;14,329;-112,221;93,1311;
373,6920;0,9434;-0,2603;-0,3854;-102,771;14,329;-112,221;93,1311;
373,7100;0,9439;-0,2759;-0,3786;-104,211;15,181;-111,854;94,2434;
373,7750;0,9439;-0,2759;-0,3786;-104,012;15,181;-111,854;94,2434;
373,8700;0,9322;-0,2701;-0,3927;-103,098;14,950;-112,846;94,2434;
373,8920;0,9322;-0,2701;-0,3927;-103,098;14,950;-112,846;94,2434;
373,9750;0,9322;-0,2701;-0,3927;-102,759;14,950;-112,846;94,2434;
374,0320;0,9258;-0,2720;-0,3732;-103,697;15,245;-111,954;93,4839;
374,0920;0,9258;-0,2720;-0,3732;-103,697;15,245;-111,954;93,4839;
374,1750;0,9258;-0,2720;-0,3732;-103,352;15,245;-111,954;93,4839;
374,1920;0,9282;-0,2647;-0,3805;-102,490;14,781;-112,290;93,4839;
374,2920;0,9282;-0,2647;-0,3805;-102,490;14,781;-112,290;93,4839;
374,3540;0,9390;-0,2559;-0,3786;-101,809;14,186;-111,957;93,4395;
374,3750;0,9390;-0,2559;-0,3786;-101,633;14,186;-111,957;93,4395;
374,4920;0,9390;-0,2559;-0,3786;-101,633;14,186;-111,957;93,4395;
374,5150;0,9478;-0,2554;-0,3839;-101,346;14,024;-112,052;93,4395;
374,5750;0,9478;-0,2554;-0,3839;-101,219;14,024;-112,052;93,4395;
374,6740;0,9566;-0,2530;-0,3966;-100,545;13,728;-112,521;94,2072;
374,6910;0,9566;-0,2530;-0,3966;-100,545;13,728;-112,521;94,2072;
374,7740;0,9566;-0,2530;-0,3966;-100,322;13,728;-112,521;94,2072;
374,8350;0,9664;-0,2271;-0,3800;-98,741;12,336;-111,467;94,2072;
374,8910;0,9664;-0,2271;-0,3800;-98,741;12,336;-111,467;94,2072;
374,9750;0,9664;-0,2271;-0,3800;-98,530;12,336;-111,467;93,9907;
374,9960;0,9453;-0,2168;-0,3761;-97,966;12,030;-111,695;93,9907;
375,0920;0,9453;-0,2168;-0,3761;-97,966;12,030;-111,695;93,9907;
375,1590;0,9282;-0,2212;-0,3707;-98,616;12,480;-111,772;93,9907;
375,1750;0,9282;-0,2212;-0,3707;-98,474;12,480;-111,772;93,9907;
375,2920;0,9282;-0,2212;-0,3707;-98,474;12,480;-111,772;94,0955;
375,3190;0,9336;-0,2193;-0,3795;-98,013;12,274;-112,123;94,0955;
375,3750;0,9336;-0,2193;-0,3795;-97,832;12,274;-112,123;94,0955;
375,4810;0,9116;-0,2354;-0,3668;-99,722;13,471;-111,919;94,0955;
375,4920;0,9116;-0,2354;-0,3668;-99,722;13,471;-111,919;94,0955;
375,5760;0,9116;-0,2354;-0,3668;-99,497;13,471;-111,919;93,0338;
375,6410;0,9043;-0,2222;-0,3590;-98,705;12,864;-111,653;93,0338;
375,6920;0,9043;-0,2222;-0,3590;-98,705;12,864;-111,653;93,0338;
375,7750;0,9043;-0,2222;-0,3590;-98,564;12,864;-111,653;93,0338;
375,8020;0,9028;-0,2207;-0,3805;-97,796;12,696;-112,853;93,0338;
375,8920;0,9028;-0,2207;-0,3805;-97,796;12,696;-112,853;92,9219;
375,9640;0,8857;-0,2124;-0,3595;-97,865;12,529;-112,091;92,9219;
375,9750;0,8857;-0,2124;-0,3595;-97,683;12,529;-112,091;92,9219;
376,0920;0,8857;-0,2124;-0,3595;-97,683;12,529;-112,091;92,9219;
376,1250;0,8515;-0,2242;-0,3356;-99,819;13,761;-111,507;93,6531;
376,1750;0,8515;-0,2242;-0,3356;-99,561;13,761;-111,507;93,6531;
376,2850;0,8496;-0,2168;-0,3263;-99,248;13,401;-111,009;93,6531;
376,2920;0,8496;-0,2168;-0,3263;-99,248;13,401;-111,009;93,6531;
376,3750;0,8496;-0,2168;-0,3263;-98,878;13,401;-111,009;93,6531;
376,4470;0,8437;-0,2188;-0,3414;-98,582;13,516;-112,031;93,1253;
376,4920;0,8437;-0,2188;-0,3414;-98,582;13,516;-112,031;93,1253;
376,5760;0,8437;-0,2188;-0,3414;-98,402;13,516;-112,031;93,1253;
376,6070;0,8447;-0,2251;-0,3453;-98,821;13,858;-112,236;93,1253;
376,6920;0,8447;-0,2251;-0,3453;-98,821;13,858;-112,236;93,1253;
376,7690;0,8603;-0,2281;-0,3497;-98,782;13,797;-112,122;92,7750;
376,7750;0,8603;-0,2281;-0,3497;-98,603;13,797;-112,122;92,7750;
