
time;gFx;gFy;gFz;ax;ay;az;wx;wy;wz;p;Bx;By;Bz;
19:08:07:079;0,0420;-0,9811;0,1964;0,0453;-0,0436;-0,1779;-0,0043;-0,0031;-0,0024;987,8206;-22,6800;40,9800;-13,7400;
19:08:07:081;0,0420;-0,9811;0,1964;0,0453;-0,0436;-0,1779;-0,0043;-0,0031;-0,0024;987,8159;-22,6800;40,9800;-13,7400;
19:08:07:082;0,0420;-0,9811;0,1964;0,0453;-0,0436;-0,1779;0,0073;-0,0092;-0,0092;987,8159;-22,6800;40,9800;-13,7400;
19:08:07:084;0,0347;-0,9850;0,2147;0,0453;-0,0436;-0,1779;0,0073;-0,0092;-0,0092;987,8159;-22,6800;40,9800;-13,7400;
19:08:07:085;0,0347;-0,9850;0,2147;-0,0232;-0,0797;0,0109;0,0073;-0,0092;-0,0092;987,8159;-22,6800;40,9800;-13,7400;
19:08:07:086;0,0347;-0,9850;0,2147;-0,0232;-0,0797;0,0109;0,0073;-0,0092;-0,0092;987,8159;-22,6800;40,9800;-13,7400;
19:08:07:088;0,0347;-0,9850;0,2147;-0,0232;-0,0797;0,0109;-0,0018;-0,0037;-0,0037;987,8159;-22,6800;40,9800;-13,7400;
19:08:07:098;0,0347;-0,9850;0,2147;-0,0232;-0,0797;0,0109;0,0079;-0,0006;-0,0018;987,8159;-22,6800;40,9800;-13,7400;
19:08:07:109;0,0347;-0,9850;0,2147;-0,0232;-0,0797;0,0109;-0,0171;0,0037;-0,0024;987,8159;-22,6800;40,9800;-13,7400;
19:08:07:119;0,0347;-0,9850;0,2147;-0,0232;-0,0797;0,0109;-0,0128;0,0024;-0,0037;987,8159;-22,6800;40,9800;-13,7400;
19:08:07:129;0,0347;-0,9850;0,2147;-0,0232;-0,0797;0,0109;-0,0043;0,0000;0,0024;987,8159;-22,6800;40,9800;-13,7400;
19:08:07:139;0,0347;-0,9850;0,2147;-0,0232;-0,0797;0,0109;0,0000;-0,0024;0,0031;987,8159;-22,6800;40,9800;-13,7400;
19:08:07:149;0,0347;-0,9850;0,2147;-0,0232;-0,0797;0,0109;-0,0006;-0,0018;-0,0006;987,8159;-22,6800;40,9800;-13,7400;
19:08:07:159;0,0347;-0,9850;0,2147;-0,0232;-0,0797;0,0109;-0,0128;-0,0006;-0,0018;987,8159;-22,6800;40,9800;-13,7400;
19:08:07:169;0,0347;-0,9850;0,2147;-0,0232;-0,0797;0,0109;-0,0049;-0,0024;-0,0006;987,8159;-22,6800;40,9800;-13,7400;
19:08:07:179;0,0347;-0,9850;0,2147;-0,0232;-0,0797;0,0109;0,0079;0,0037;-0,0006;987,8159;-22,6800;40,9800;-13,7400;
19:08:07:189;0,0347;-0,9850;0,2147;-0,0232;-0,0797;0,0109;0,0037;-0,0043;0,0012;987,8159;-22,6800;40,9800;-13,7400;
19:08:07:199;0,0347;-0,9850;0,2147;-0,0232;-0,0797;0,0109;0,0012;0,0067;0,0037;987,8159;-22,6800;40,9800;-13,7400;
19:08:07:209;0,0347;-0,9850;0,2147;-0,0232;-0,0797;0,0109;0,0122;-0,0061;-0,0024;987,8159;-22,6800;40,9800;-13,7400;
19:08:07:219;0,0347;-0,9850;0,2147;-0,0232;-0,0797;0,0109;0,0037;-0,0043;0,0012;987,8159;-22,6800;40,9800;-13,7400;
19:08:07:229;0,0347;-0,9850;0,2147;-0,0232;-0,0797;0,0109;-0,0037;-0,0049;0,0006;987,8159;-22,6800;40,9800;-13,7400;
19:08:07:239;0,0347;-0,9850;0,2147;-0,0232;-0,0797;0,0109;0,0067;0,0031;0,0018;987,8159;-22,6800;40,9800;-13,7400;
19:08:07:249;0,0347;-0,9850;0,2147;-0,0232;-0,0797;0,0109;0,0024;-0,0055;0,0049;987,8159;-22,6800;40,9800;-13,7400;
19:08:07:261;0,0347;-0,9850;0,2147;-0,0232;-0,0797;0,0109;0,0024;-0,0055;0,0049;987,8159;-22,4400;40,5000;-14,0400;
19:08:07:262;0,0347;-0,9850;0,2147;-0,0232;-0,0797;0,0109;0,0024;-0,0055;0,0049;987,8162;-22,4400;40,5000;-14,0400;
19:08:07:263;0,0347;-0,9850;0,2147;-0,0232;-0,0797;0,0109;0,0061;-0,0024;-0,0043;987,8162;-22,4400;40,5000;-14,0400;
19:08:07:265;0,0129;-0,9643;0,2169;-0,0232;-0,0797;0,0109;0,0061;-0,0024;-0,0043;987,8162;-22,4400;40,5000;-14,0400;
19:08:07:266;0,0129;-0,9643;0,2169;-0,1706;0,1230;0,0188;0,0061;-0,0024;-0,0043;987,8162;-22,4400;40,5000;-14,0400;
19:08:07:267;0,0129;-0,9643;0,2169;-0,1706;0,1230;0,0188;0,0061;-0,0024;-0,0043;987,8162;-22,4400;40,5000;-14,0400;
19:08:07:270;0,0129;-0,9643;0,2169;-0,1706;0,1230;0,0188;-0,0055;-0,0024;-0,0049;987,8162;-22,4400;40,5000;-14,0400;
19:08:07:280;0,0129;-0,9643;0,2169;-0,1706;0,1230;0,0188;0,0031;0,0018;0,0012;987,8162;-22,4400;40,5000;-14,0400;
19:08:07:290;0,0129;-0,9643;0,2169;-0,1706;0,1230;0,0188;-0,0055;0,0031;0,0012;987,8162;-22,4400;40,5000;-14,0400;
19:08:07:300;0,0129;-0,9643;0,2169;-0,1706;0,1230;0,0188;-0,0055;-0,0049;-0,0031;987,8162;-22,4400;40,5000;-14,0400;
19:08:07:310;0,0129;-0,9643;0,2169;-0,1706;0,1230;0,0188;-0,0067;-0,0073;-0,0018;987,8162;-22,4400;40,5000;-14,0400;
19:08:07:320;0,0129;-0,9643;0,2169;-0,1706;0,1230;0,0188;-0,0067;-0,0049;0,0055;987,8162;-22,4400;40,5000;-14,0400;
19:08:07:329;0,0129;-0,9643;0,2169;-0,1706;0,1230;0,0188;-0,0086;-0,0018;0,0031;987,8162;-22,4400;40,5000;-14,0400;
19:08:07:340;0,0129;-0,9643;0,2169;-0,1706;0,1230;0,0188;0,0000;0,0031;0,0043;987,8162;-22,4400;40,5000;-14,0400;
19:08:07:350;0,0129;-0,9643;0,2169;-0,1706;0,1230;0,0188;0,0006;-0,0049;0,0049;987,8162;-22,4400;40,5000;-14,0400;
19:08:07:360;0,0129;-0,9643;0,2169;-0,1706;0,1230;0,0188;-0,0012;-0,0024;-0,0018;987,8162;-22,4400;40,5000;-14,0400;
19:08:07:370;0,0129;-0,9643;0,2169;-0,1706;0,1230;0,0188;0,0055;-0,0012;0,0000;987,8162;-22,4400;40,5000;-14,0400;
19:08:07:380;0,0129;-0,9643;0,2169;-0,1706;0,1230;0,0188;0,0092;-0,0024;-0,0061;987,8162;-22,4400;40,5000;-14,0400;
19:08:07:390;0,0129;-0,9643;0,2169;-0,1706;0,1230;0,0188;0,0049;-0,0006;0,0043;987,8162;-22,4400;40,5000;-14,0400;
19:08:07:400;0,0129;-0,9643;0,2169;-0,1706;0,1230;0,0188;-0,0043;0,0012;-0,0024;987,8162;-22,4400;40,5000;-14,0400;
19:08:07:410;0,0129;-0,9643;0,2169;-0,1706;0,1230;0,0188;0,0012;-0,0024;0,0024;987,8162;-22,4400;40,5000;-14,0400;
19:08:07:420;0,0129;-0,9643;0,2169;-0,1706;0,1230;0,0188;0,0140;-0,0006;-0,0024;987,8162;-22,4400;40,5000;-14,0400;
19:08:07:430;0,0129;-0,9643;0,2169;-0,1706;0,1230;0,0188;0,0073;-0,0061;-0,0055;987,8162;-22,4400;40,5000;-14,0400;
19:08:07:441;0,0129;-0,9643;0,2169;-0,1706;0,1230;0,0188;0,0073;-0,0061;-0,0055;987,8162;-22,5000;40,4400;-14,4600;
19:08:07:443;0,0129;-0,9643;0,2169;-0,1706;0,1230;0,0188;0,0073;-0,0061;-0,0055;987,8062;-22,5000;40,4400;-14,4600;
19:08:07:444;0,0129;-0,9643;0,2169;-0,1706;0,1230;0,0188;-0,0031;0,0043;0,0006;987,8062;-22,5000;40,4400;-14,4600;
19:08:07:446;0,0342;-0,9792;0,2206;-0,1706;0,1230;0,0188;-0,0031;0,0043;0,0006;987,8062;-22,5000;40,4400;-14,4600;
19:08:07:447;0,0342;-0,9792;0,2206;0,0373;-0,0251;0,0454;-0,0031;0,0043;0,0006;987,8062;-22,5000;40,4400;-14,4600;
19:08:07:448;0,0342;-0,9792;0,2206;0,0373;-0,0251;0,0454;-0,0031;0,0043;0,0006;987,8062;-22,5000;40,4400;-14,4600;
19:08:07:450;0,0342;-0,9792;0,2206;0,0373;-0,0251;0,0454;0,0031;-0,0012;-0,0012;987,8062;-22,5000;40,4400;-14,4600;
19:08:07:460;0,0342;-0,9792;0,2206;0,0373;-0,0251;0,0454;-0,0006;-0,0012;-0,0006;987,8062;-22,5000;40,4400;-14,4600;
19:08:07:470;0,0342;-0,9792;0,2206;0,0373;-0,0251;0,0454;-0,0006;-0,0055;-0,0067;987,8062;-22,5000;40,4400;-14,4600;
19:08:07:480;0,0342;-0,9792;0,2206;0,0373;-0,0251;0,0454;0,0012;-0,0037;-0,0049;987,8062;-22,5000;40,4400;-14,4600;
19:08:07:490;0,0342;-0,9792;0,2206;0,0373;-0,0251;0,0454;-0,0128;0,0018;-0,0018;987,8062;-22,5000;40,4400;-14,4600;
19:08:07:500;0,0342;-0,9792;0,2206;0,0373;-0,0251;0,0454;0,0031;0,0049;0,0012;987,8062;-22,5000;40,4400;-14,4600;
19:08:07:510;0,0342;-0,9792;0,2206;0,0373;-0,0251;0,0454;-0,0183;-0,0061;-0,0012;987,8062;-22,5000;40,4400;-14,4600;
19:08:07:520;0,0342;-0,9792;0,2206;0,0373;-0,0251;0,0454;-0,0067;0,0012;-0,0012;987,8062;-22,5000;40,4400;-14,4600;
19:08:07:530;0,0342;-0,9792;0,2206;0,0373;-0,0251;0,0454;-0,0079;-0,0006;-0,0024;987,8062;-22,5000;40,4400;-14,4600;
19:08:07:540;0,0342;-0,9792;0,2206;0,0373;-0,0251;0,0454;-0,0031;-0,0073;0,0031;987,8062;-22,5000;40,4400;-14,4600;
19:08:07:550;0,0342;-0,9792;0,2206;0,0373;-0,0251;0,0454;-0,0031;0,0024;0,0037;987,8062;-22,5000;40,4400;-14,4600;
19:08:07:560;0,0342;-0,9792;0,2206;0,0373;-0,0251;0,0454;-0,0037;0,0024;-0,0024;987,8062;-22,5000;40,4400;-14,4600;
19:08:07:569;0,0342;-0,9792;0,2206;0,0373;-0,0251;0,0454;-0,0073;0,0055;-0,0012;987,8062;-22,5000;40,4400;-14,4600;
19:08:07:580;0,0342;-0,9792;0,2206;0,0373;-0,0251;0,0454;0,0006;-0,0018;0,0018;987,8062;-22,5000;40,4400;-14,4600;
19:08:07:589;0,0342;-0,9792;0,2206;0,0373;-0,0251;0,0454;0,0018;0,0012;-0,0031;987,8062;-22,5000;40,4400;-14,4600;
19:08:07:599;0,0342;-0,9792;0,2206;0,0373;-0,0251;0,0454;-0,0012;-0,0049;-0,0006;987,8062;-22,5000;40,4400;-14,4600;
19:08:07:609;0,0342;-0,9792;0,2206;0,0373;-0,0251;0,0454;0,0128;-0,0037;-0,0012;987,8062;-22,5000;40,4400;-14,4600;
19:08:07:620;0,0342;-0,9792;0,2206;0,0373;-0,0251;0,0454;0,0128;-0,0037;-0,0012;987,8062;-22,0200;40,5600;-14,6400;
19:08:07:621;0,0342;-0,9792;0,2206;0,0373;-0,0251;0,0454;0,0128;-0,0037;-0,0012;987,8154;-22,0200;40,5600;-14,6400;
19:08:07:622;0,0342;-0,9792;0,2206;0,0373;-0,0251;0,0454;0,0079;0,0012;-0,0018;987,8154;-22,0200;40,5600;-14,6400;
19:08:07:622;0,0308;-0,9850;0,2228;0,0373;-0,0251;0,0454;0,0079;0,0012;-0,0018;987,8154;-22,0200;40,5600;-14,6400;
19:08:07:623;0,0308;-0,9850;0,2228;0,0035;-0,0846;0,0575;0,0079;0,0012;-0,0018;987,8154;-22,0200;40,5600;-14,6400;
19:08:07:623;0,0308;-0,9850;0,2228;0,0035;-0,0846;0,0575;0,0079;0,0012;-0,0018;987,8154;-22,0200;40,5600;-14,6400;
19:08:07:629;0,0308;-0,9850;0,2228;0,0035;-0,0846;0,0575;0,0018;-0,0073;0,0012;987,8154;-22,0200;40,5600;-14,6400;
19:08:07:639;0,0308;-0,9850;0,2228;0,0035;-0,0846;0,0575;0,0012;-0,0061;0,0006;987,8154;-22,0200;40,5600;-14,6400;
19:08:07:649;0,0308;-0,9850;0,2228;0,0035;-0,0846;0,0575;0,0049;0,0049;0,0043;987,8154;-22,0200;40,5600;-14,6400;
19:08:07:659;0,0308;-0,9850;0,2228;0,0035;-0,0846;0,0575;-0,0086;0,0012;-0,0006;987,8154;-22,0200;40,5600;-14,6400;
19:08:07:669;0,0308;-0,9850;0,2228;0,0035;-0,0846;0,0575;0,0104;-0,0043;-0,0073;987,8154;-22,0200;40,5600;-14,6400;
19:08:07:679;0,0308;-0,9850;0,2228;0,0035;-0,0846;0,0575;-0,0018;-0,0031;0,0000;987,8154;-22,0200;40,5600;-14,6400;
19:08:07:689;0,0308;-0,9850;0,2228;0,0035;-0,0846;0,0575;-0,0122;-0,0031;-0,0006;987,8154;-22,0200;40,5600;-14,6400;
19:08:07:700;0,0308;-0,9850;0,2228;0,0035;-0,0846;0,0575;-0,0128;0,0018;-0,0012;987,8154;-22,0200;40,5600;-14,6400;
19:08:07:710;0,0308;-0,9850;0,2228;0,0035;-0,0846;0,0575;-0,0031;-0,0018;-0,0006;987,8154;-22,0200;40,5600;-14,6400;
19:08:07:720;0,0308;-0,9850;0,2228;0,0035;-0,0846;0,0575;-0,0104;-0,0037;0,0024;987,8154;-22,0200;40,5600;-14,6400;
19:08:07:730;0,0308;-0,9850;0,2228;0,0035;-0,0846;0,0575;-0,0110;0,0006;-0,0037;987,8154;-22,0200;40,5600;-14,6400;
19:08:07:740;0,0308;-0,9850;0,2228;0,0035;-0,0846;0,0575;-0,0024;0,0006;0,0012;987,8154;-22,0200;40,5600;-14,6400;
19:08:07:750;0,0308;-0,9850;0,2228;0,0035;-0,0846;0,0575;0,0024;-0,0061;0,0018;987,8154;-22,0200;40,5600;-14,6400;
19:08:07:760;0,0308;-0,9850;0,2228;0,0035;-0,0846;0,0575;0,0031;-0,0043;0,0006;987,8154;-22,0200;40,5600;-14,6400;
19:08:07:770;0,0308;-0,9850;0,2228;0,0035;-0,0846;0,0575;0,0006;-0,0018;0,0012;987,8154;-22,0200;40,5600;-14,6400;
19:08:07:780;0,0308;-0,9850;0,2228;0,0035;-0,0846;0,0575;-0,0031;0,0031;0,0024;987,8154;-22,0200;40,5600;-14,6400;
19:08:07:790;0,0308;-0,9850;0,2228;0,0035;-0,0846;0,0575;0,0098;-0,0012;-0,0012;987,8154;-22,0200;40,5600;-14,6400;
19:08:07:802;0,0308;-0,9850;0,2228;0,0035;-0,0846;0,0575;0,0098;-0,0012;-0,0012;987,8154;-22,1400;40,9800;-14,8800;
19:08:07:803;0,0308;-0,9850;0,2228;0,0035;-0,0846;0,0575;0,0098;-0,0012;-0,0012;987,8235;-22,1400;40,9800;-14,8800;
19:08:07:805;0,0308;-0,9850;0,2228;0,0035;-0,0846;0,0575;0,0043;0,0006;0,0031;987,8235;-22,1400;40,9800;-14,8800;
19:08:07:806;0,0613;-0,9697;0,2174;0,0035;-0,0846;0,0575;0,0043;0,0006;0,0031;987,8235;-22,1400;40,9800;-14,8800;
19:08:07:807;0,0613;-0,9697;0,2174;0,2071;0,0609;-0,0034;0,0043;0,0006;0,0031;987,8235;-22,1400;40,9800;-14,8800;
19:08:07:809;0,0613;-0,9697;0,2174;0,2071;0,0609;-0,0034;0,0043;0,0006;0,0031;987,8235;-22,1400;40,9800;-14,8800;
19:08:07:811;0,0613;-0,9697;0,2174;0,2071;0,0609;-0,0034;0,0098;-0,0012;0,0024;987,8235;-22,1400;40,9800;-14,8800;
19:08:07:820;0,0613;-0,9697;0,2174;0,2071;0,0609;-0,0034;0,0134;0,0061;0,0031;987,8235;-22,1400;40,9800;-14,8800;
19:08:07:830;0,0613;-0,9697;0,2174;0,2071;0,0609;-0,0034;0,0055;-0,0049;0,0000;987,8235;-22,1400;40,9800;-14,8800;
19:08:07:840;0,0613;-0,9697;0,2174;0,2071;0,0609;-0,0034;0,0110;-0,0067;0,0024;987,8235;-22,1400;40,9800;-14,8800;
19:08:07:850;0,0613;-0,9697;0,2174;0,2071;0,0609;-0,0034;-0,0024;-0,0055;0,0049;987,8235;-22,1400;40,9800;-14,8800;
19:08:07:860;0,0613;-0,9697;0,2174;0,2071;0,0609;-0,0034;0,0031;0,0024;0,0024;987,8235;-22,1400;40,9800;-14,8800;
19:08:07:870;0,0613;-0,9697;0,2174;0,2071;0,0609;-0,0034;0,0061;-0,0079;0,0024;987,8235;-22,1400;40,9800;-14,8800;
19:08:07:880;0,0613;-0,9697;0,2174;0,2071;0,0609;-0,0034;-0,0067;-0,0024;-0,0018;987,8235;-22,1400;40,9800;-14,8800;
19:08:07:890;0,0613;-0,9697;0,2174;0,2071;0,0609;-0,0034;-0,0031;-0,0079;0,0018;987,8235;-22,1400;40,9800;-14,8800;
19:08:07:900;0,0613;-0,9697;0,2174;0,2071;0,0609;-0,0034;-0,0061;-0,0055;-0,0018;987,8235;-22,1400;40,9800;-14,8800;
19:08:07:910;0,0613;-0,9697;0,2174;0,2071;0,0609;-0,0034;-0,0116;0,0018;0,0018;987,8235;-22,1400;40,9800;-14,8800;
19:08:07:920;0,0613;-0,9697;0,2174;0,2071;0,0609;-0,0034;-0,0037;0,0055;0,0031;987,8235;-22,1400;40,9800;-14,8800;
19:08:07:930;0,0613;-0,9697;0,2174;0,2071;0,0609;-0,0034;-0,0098;-0,0049;0,0031;987,8235;-22,1400;40,9800;-14,8800;
19:08:07:940;0,0613;-0,9697;0,2174;0,2071;0,0609;-0,0034;0,0073;-0,0092;-0,0043;987,8235;-22,1400;40,9800;-14,8800;
19:08:07:950;0,0613;-0,9697;0,2174;0,2071;0,0609;-0,0034;-0,0018;-0,0006;0,0055;987,8235;-22,1400;40,9800;-14,8800;
19:08:07:960;0,0613;-0,9697;0,2174;0,2071;0,0609;-0,0034;-0,0110;0,0012;0,0031;987,8235;-22,1400;40,9800;-14,8800;
19:08:07:970;0,0613;-0,9697;0,2174;0,2071;0,0609;-0,0034;-0,0086;-0,0012;0,0006;987,8235;-22,1400;40,9800;-14,8800;
19:08:07:982;0,0613;-0,9697;0,2174;0,2071;0,0609;-0,0034;-0,0086;-0,0012;0,0006;987,8235;-22,4400;41,2800;-14,8200;
19:08:07:983;0,0613;-0,9697;0,2174;0,2071;0,0609;-0,0034;-0,0086;-0,0012;0,0006;987,8284;-22,4400;41,2800;-14,8200;
19:08:07:985;0,0613;-0,9697;0,2174;0,2071;0,0609;-0,0034;0,0031;0,0012;0,0037;987,8284;-22,4400;41,2800;-14,8200;
19:08:07:986;0,0288;-0,9670;0,1964;0,2071;0,0609;-0,0034;0,0031;0,0012;0,0037;987,8284;-22,4400;41,2800;-14,8200;
19:08:07:987;0,0288;-0,9670;0,1964;-0,0950;0,0977;-0,1647;0,0031;0,0012;0,0037;987,8284;-22,4400;41,2800;-14,8200;
19:08:07:989;0,0288;-0,9670;0,1964;-0,0950;0,0977;-0,1647;0,0031;0,0012;0,0037;987,8284;-22,4400;41,2800;-14,8200;
19:08:07:990;0,0288;-0,9670;0,1964;-0,0950;0,0977;-0,1647;0,0110;-0,0079;-0,0018;987,8284;-22,4400;41,2800;-14,8200;
19:08:08:000;0,0288;-0,9670;0,1964;-0,0950;0,0977;-0,1647;-0,0012;-0,0031;-0,0031;987,8284;-22,4400;41,2800;-14,8200;
19:08:08:010;0,0288;-0,9670;0,1964;-0,0950;0,0977;-0,1647;0,0000;-0,0018;-0,0049;987,8284;-22,4400;41,2800;-14,8200;
19:08:08:020;0,0288;-0,9670;0,1964;-0,0950;0,0977;-0,1647;0,0104;-0,0037;-0,0043;987,8284;-22,4400;41,2800;-14,8200;
19:08:08:030;0,0288;-0,9670;0,1964;-0,0950;0,0977;-0,1647;0,0073;-0,0018;-0,0024;987,8284;-22,4400;41,2800;-14,8200;
19:08:08:040;0,0288;-0,9670;0,1964;-0,0950;0,0977;-0,1647;-0,0006;0,0037;-0,0031;987,8284;-22,4400;41,2800;-14,8200;
19:08:08:050;0,0288;-0,9670;0,1964;-0,0950;0,0977;-0,1647;-0,0092;-0,0086;-0,0049;987,8284;-22,4400;41,2800;-14,8200;
19:08:08:060;0,0288;-0,9670;0,1964;-0,0950;0,0977;-0,1647;0,0000;0,0018;0,0018;987,8284;-22,4400;41,2800;-14,8200;
19:08:08:070;0,0288;-0,9670;0,1964;-0,0950;0,0977;-0,1647;0,0086;-0,0086;0,0018;987,8284;-22,4400;41,2800;-14,8200;
19:08:08:081;0,0288;-0,9670;0,1964;-0,0950;0,0977;-0,1647;0,0018;-0,0031;-0,0043;987,8284;-22,4400;41,2800;-14,8200;
19:08:08:091;0,0288;-0,9670;0,1964;-0,0950;0,0977;-0,1647;-0,0104;-0,0006;-0,0018;987,8284;-22,4400;41,2800;-14,8200;
19:08:08:101;0,0288;-0,9670;0,1964;-0,0950;0,0977;-0,1647;-0,0055;-0,0024;-0,0037;987,8284;-22,4400;41,2800;-14,8200;
19:08:08:111;0,0288;-0,9670;0,1964;-0,0950;0,0977;-0,1647;-0,0024;0,0000;-0,0012;987,8284;-22,4400;41,2800;-14,8200;
19:08:08:121;0,0288;-0,9670;0,1964;-0,0950;0,0977;-0,1647;-0,0018;0,0031;-0,0031;987,8284;-22,4400;41,2800;-14,8200;
19:08:08:131;0,0288;-0,9670;0,1964;-0,0950;0,0977;-0,1647;-0,0110;0,0061;0,0000;987,8284;-22,4400;41,2800;-14,8200;
19:08:08:141;0,0288;-0,9670;0,1964;-0,0950;0,0977;-0,1647;-0,0055;-0,0031;0,0031;987,8284;-22,4400;41,2800;-14,8200;
19:08:08:151;0,0288;-0,9670;0,1964;-0,0950;0,0977;-0,1647;0,0018;0,0024;-0,0012;987,8284;-22,4400;41,2800;-14,8200;
19:08:08:163;0,0288;-0,9670;0,1964;-0,0950;0,0977;-0,1647;0,0018;0,0024;-0,0012;987,8284;-22,9800;41,2200;-14,5800;
19:08:08:164;0,0288;-0,9670;0,1964;-0,0950;0,0977;-0,1647;0,0018;0,0024;-0,0012;987,8196;-22,9800;41,2200;-14,5800;
19:08:08:165;0,0288;-0,9670;0,1964;-0,0950;0,0977;-0,1647;-0,0024;-0,0043;-0,0018;987,8196;-22,9800;41,2200;-14,5800;
19:08:08:167;0,0276;-0,9577;0,2052;-0,0950;0,0977;-0,1647;-0,0024;-0,0043;-0,0018;987,8196;-22,9800;41,2200;-14,5800;
19:08:08:168;0,0276;-0,9577;0,2052;-0,0833;0,1925;-0,0651;-0,0024;-0,0043;-0,0018;987,8196;-22,9800;41,2200;-14,5800;
19:08:08:170;0,0276;-0,9577;0,2052;-0,0833;0,1925;-0,0651;-0,0024;-0,0043;-0,0018;987,8196;-22,9800;41,2200;-14,5800;
19:08:08:171;0,0276;-0,9577;0,2052;-0,0833;0,1925;-0,0651;0,0049;0,0006;0,0006;987,8196;-22,9800;41,2200;-14,5800;
19:08:08:181;0,0276;-0,9577;0,2052;-0,0833;0,1925;-0,0651;-0,0012;-0,0073;0,0006;987,8196;-22,9800;41,2200;-14,5800;
19:08:08:191;0,0276;-0,9577;0,2052;-0,0833;0,1925;-0,0651;0,0031;-0,0024;-0,0012;987,8196;-22,9800;41,2200;-14,5800;
19:08:08:201;0,0276;-0,9577;0,2052;-0,0833;0,1925;-0,0651;-0,0018;-0,0006;-0,0012;987,8196;-22,9800;41,2200;-14,5800;
19:08:08:211;0,0276;-0,9577;0,2052;-0,0833;0,1925;-0,0651;0,0061;0,0018;-0,0043;987,8196;-22,9800;41,2200;-14,5800;
19:08:08:221;0,0276;-0,9577;0,2052;-0,0833;0,1925;-0,0651;0,0000;-0,0092;-0,0037;987,8196;-22,9800;41,2200;-14,5800;
19:08:08:231;0,0276;-0,9577;0,2052;-0,0833;0,1925;-0,0651;0,0000;-0,0012;-0,0018;987,8196;-22,9800;41,2200;-14,5800;
19:08:08:241;0,0276;-0,9577;0,2052;-0,0833;0,1925;-0,0651;0,0067;-0,0012;0,0031;987,8196;-22,9800;41,2200;-14,5800;
19:08:08:251;0,0276;-0,9577;0,2052;-0,0833;0,1925;-0,0651;-0,0037;0,0061;0,0055;987,8196;-22,9800;41,2200;-14,5800;
19:08:08:261;0,0276;-0,9577;0,2052;-0,0833;0,1925;-0,0651;-0,0012;-0,0049;0,0049;987,8196;-22,9800;41,2200;-14,5800;
19:08:08:271;0,0276;-0,9577;0,2052;-0,0833;0,1925;-0,0651;-0,0018;-0,0079;0,0000;987,8196;-22,9800;41,2200;-14,5800;
19:08:08:281;0,0276;-0,9577;0,2052;-0,0833;0,1925;-0,0651;-0,0061;-0,0006;0,0043;987,8196;-22,9800;41,2200;-14,5800;
19:08:08:291;0,0276;-0,9577;0,2052;-0,0833;0,1925;-0,0651;0,0018;0,0018;-0,0037;987,8196;-22,9800;41,2200;-14,5800;
19:08:08:301;0,0276;-0,9577;0,2052;-0,0833;0,1925;-0,0651;-0,0031;-0,0043;-0,0024;987,8196;-22,9800;41,2200;-14,5800;
19:08:08:311;0,0276;-0,9577;0,2052;-0,0833;0,1925;-0,0651;-0,0012;-0,0067;-0,0018;987,8196;-22,9800;41,2200;-14,5800;
19:08:08:321;0,0276;-0,9577;0,2052;-0,0833;0,1925;-0,0651;0,0037;0,0037;-0,0031;987,8196;-22,9800;41,2200;-14,5800;
19:08:08:331;0,0276;-0,9577;0,2052;-0,0833;0,1925;-0,0651;-0,0116;-0,0018;0,0024;987,8196;-22,9800;41,2200;-14,5800;
19:08:08:343;0,0276;-0,9577;0,2052;-0,0833;0,1925;-0,0651;-0,0116;-0,0018;0,0024;987,8196;-23,1600;41,1600;-14,5200;
19:08:08:344;0,0276;-0,9577;0,2052;-0,0833;0,1925;-0,0651;-0,0116;-0,0018;0,0024;987,8298;-23,1600;41,1600;-14,5200;
19:08:08:346;0,0276;-0,9577;0,2052;-0,0833;0,1925;-0,0651;-0,0018;-0,0031;-0,0006;987,8298;-23,1600;41,1600;-14,5200;
19:08:08:347;0,0469;-0,9679;0,2033;-0,0833;0,1925;-0,0651;-0,0018;-0,0031;-0,0006;987,8298;-23,1600;41,1600;-14,5200;
19:08:08:348;0,0469;-0,9679;0,2033;0,0867;0,0945;-0,0691;-0,0018;-0,0031;-0,0006;987,8298;-23,1600;41,1600;-14,5200;
19:08:08:350;0,0469;-0,9679;0,2033;0,0867;0,0945;-0,0691;-0,0018;-0,0031;-0,0006;987,8298;-23,1600;41,1600;-14,5200;
19:08:08:351;0,0469;-0,9679;0,2033;0,0867;0,0945;-0,0691;0,0049;-0,0079;-0,0024;987,8298;-23,1600;41,1600;-14,5200;
19:08:08:362;0,0469;-0,9679;0,2033;0,0867;0,0945;-0,0691;0,0049;-0,0055;0,0043;987,8298;-23,1600;41,1600;-14,5200;
19:08:08:372;0,0469;-0,9679;0,2033;0,0867;0,0945;-0,0691;0,0037;-0,0067;0,0031;987,8298;-23,1600;41,1600;-14,5200;
19:08:08:382;0,0469;-0,9679;0,2033;0,0867;0,0945;-0,0691;-0,0037;-0,0031;0,0037;987,8298;-23,1600;41,1600;-14,5200;
19:08:08:392;0,0469;-0,9679;0,2033;0,0867;0,0945;-0,0691;-0,0012;-0,0073;-0,0006;987,8298;-23,1600;41,1600;-14,5200;
19:08:08:402;0,0469;-0,9679;0,2033;0,0867;0,0945;-0,0691;0,0061;-0,0031;0,0024;987,8298;-23,1600;41,1600;-14,5200;
19:08:08:412;0,0469;-0,9679;0,2033;0,0867;0,0945;-0,0691;0,0037;0,0061;0,0006;987,8298;-23,1600;41,1600;-14,5200;
